name,category,size,era,desc,url,imageUrl_s,id,sk1,sk2,sk3
清彭元瑞書乾隆御製飤魚九解等詠魚詩 成扇,成扇,16x40,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25948?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449664&randomCode=25434540041&maxW=200&maxH=200,故扇00089400000,故,扇,成扇
清乾隆御臨王羲之帖明陳煥畫山水 成扇 乾隆御臨王羲之帖,成扇,17.2x48.3,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25947?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=450531&randomCode=70906132006&maxW=200&maxH=200,故扇00126700001,故,扇,成扇
清于敏中書乾隆御製題曹蕤長短經等四庫全書詩三首 成扇,成扇,16x40.2,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25946?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449660&randomCode=30573525789&maxW=200&maxH=200,故扇00089300000,故,扇,成扇
清張照書乾隆御製郊外即事錢維城畫山水 成扇 張照書乾隆御製郊外即事,成扇,6.6x16.9,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25944?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=451131&randomCode=66147751839&maxW=200&maxH=200,故扇00147100001,故,扇,成扇
清于敏中書乾隆御製塔山北面記 成扇,成扇,16x40.5,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25943?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449656&randomCode=82292641383&maxW=200&maxH=200,故扇00089200000,故,扇,成扇
清乾隆御臨王羲之帖明陳煥畫山水 成扇,成扇,17.2x48.3,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25942?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=450531&randomCode=70906132006&maxW=200&maxH=200,故扇00126700000,故,扇,成扇
清于敏中書乾隆御製題楚辭等四庫全書詩七首 成扇,成扇,16x40,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25941?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449652&randomCode=76676641615&maxW=200&maxH=200,故扇00089100000,故,扇,成扇
清于敏中書乾隆御製抑齋記 成扇,成扇,16x41.5,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25940?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449648&randomCode=94085000675&maxW=200&maxH=200,故扇00089000000,故,扇,成扇
清于敏中書乾隆御製塔山東面記 成扇,成扇,16x41,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25939?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449644&randomCode=82302165717&maxW=200&maxH=200,故扇00088900000,故,扇,成扇
清于敏中書乾隆御製題六經圖等四庫全書詩二首 成扇,成扇,16x39,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25938?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449640&randomCode=54012930447&maxW=200&maxH=200,故扇00088800000,故,扇,成扇
清于敏中書乾隆御製題宋中興聖政草等四庫全書詩三首 成扇,成扇,16x40,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25937?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449636&randomCode=45028131148&maxW=200&maxH=200,故扇00088700000,故,扇,成扇
清于敏中書乾隆御製塔山西面記 成扇,成扇,16x39,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25936?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449632&randomCode=89637470125&maxW=200&maxH=200,故扇00088600000,故,扇,成扇
清于敏中書乾隆御製題至正條格等四庫全書詩七首 成扇,成扇,16x39,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25935?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449628&randomCode=59536176971&maxW=200&maxH=200,故扇00088500000,故,扇,成扇
清于敏中書御製文津閣記 成扇,成扇,16x41,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25934?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449624&randomCode=49188834030&maxW=200&maxH=200,故扇00088400000,故,扇,成扇
清乾隆御臨蘇軾壽星竹詩明仇珠雙雀 成扇 仇珠雙雀,成扇,18.3x51,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25933?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=450527&randomCode=54287050377&maxW=200&maxH=200,故扇00126600002,故,扇,成扇
清于敏中書乾隆御製題毛晃禹貢指南等四庫全書詩二首 成扇,成扇,16x38.5,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25932?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=449620&randomCode=34778183322&maxW=200&maxH=200,故扇00088300000,故,扇,成扇
清張照書乾隆御製讀杜子美集有感詩錢維城畫山水 成扇 錢維城畫山水,成扇,6.5x17,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25931?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=451136&randomCode=93512869979&maxW=200&maxH=200,故扇00147200002,故,扇,成扇
清張照書乾隆御製讀杜子美集有感詩錢維城畫山水 成扇 張照書乾隆御製讀杜子美集有感詩,成扇,6.5x17,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25930?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=451136&randomCode=93512869979&maxW=200&maxH=200,故扇00147200001,故,扇,成扇
清乾隆御臨蘇軾壽星竹詩明仇珠雙雀 成扇 乾隆御臨蘇軾壽星竹詩,成扇,18.3x51,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25929?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=450527&randomCode=54287050377&maxW=200&maxH=200,故扇00126600001,故,扇,成扇
清乾隆御臨蘇軾壽星竹詩明仇珠雙雀 成扇,成扇,18.3x51,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25928?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=450527&randomCode=54287050377&maxW=200&maxH=200,故扇00126600000,故,扇,成扇
清戴天瑞山水 成扇,成扇,18.8x51.8,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25927?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=450520&randomCode=36827581674&maxW=200&maxH=200,故扇00126500000,故,扇,成扇
清王原祁山水 成扇,成扇,18.2x49.6,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25926?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=450515&randomCode=85943797974&maxW=200&maxH=200,故扇00126400000,故,扇,成扇
清永琰書乾隆御製題明人畫扇集冊八首福長安畫山水 成扇 福長安畫山水,成扇,15.8x42.3,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25925?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=447364&randomCode=564442381&maxW=200&maxH=200,故扇00037100002,故,扇,成扇
清永琰書乾隆御製題明人畫扇集冊八首福長安畫山水 成扇 永琰書乾隆御製題明人畫扇集冊八首,成扇,15.8x42.3,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25924?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=447364&randomCode=564442381&maxW=200&maxH=200,故扇00037100001,故,扇,成扇
清永琰書乾隆御製題董其昌書畫合璧冊福長安畫山水 成扇 福長安畫山水,成扇,15.8x44,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25923?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=447359&randomCode=2023364112&maxW=200&maxH=200,故扇00037000002,故,扇,成扇
清永琰書乾隆御製題董其昌書畫合璧冊福長安畫山水 成扇 永琰書乾隆御製題董其昌書畫合璧冊,成扇,15.8x44,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25922?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=447359&randomCode=2023364112&maxW=200&maxH=200,故扇00037000001,故,扇,成扇
清永琰書乾隆御製題畫詩五首福長安畫山水 成扇 福長安畫山水,成扇,15.8x42.8,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25921?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=447354&randomCode=676839056&maxW=200&maxH=200,故扇00036900002,故,扇,成扇
清永琰書乾隆御製題畫詩五首福長安畫山水 成扇 永琰書乾隆御製題畫詩五首,成扇,15.8x42.8,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25920?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=447354&randomCode=676839056&maxW=200&maxH=200,故扇00036900001,故,扇,成扇
清人花卉 成扇,成扇,24.5x25.3,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25908?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=451363&randomCode=80444425970&maxW=200&maxH=200,故扇00157800000,故,扇,成扇
清人花鳥 成扇,成扇,24.5x25.3,,,https://digitalarchive.npm.gov.tw/Collection/Detail/25907?dep=P,https://digitalarchive.npm.gov.tw/Image/GetImage?ImageId=451360&randomCode=48461874957&maxW=200&maxH=200,故扇00157700000,故,扇,成扇
