AcquiredDate,CreatedYear,Creator,Description,imageUrl_s,MainTitle,url,Owner,Size,Type,sk1,sk2,sk3
2005,,演出單位：國立臺灣交響樂團 客席指揮：王進 長笛獨奏：安德烈斯 布勞Andreas Blau客席指揮：王進,,,夏季音樂會 —94-7定期系列,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDUwNTAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2005,,演出單位：國立臺灣交響樂團 客席指揮：張玉祥 女高音獨唱：戴旖旎 歌曲演唱：黃鈺珍客席指揮：張玉祥,,,媽祖廟巡禮—台灣古蹟系列,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDUwNjAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2005,,附設管樂團94系列之2「龍騰虎躍」附設管樂團94系列之2「龍騰虎躍」,,,附設管樂團94系列之2「龍騰虎躍」,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDUwNjAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,,,,2005NTSO室內樂大賽,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDUwNjAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2005,,演出單位：國立臺灣交響樂團 客席指揮：王進 中提琴獨奏：亞當 羅姆 Adam Romer客席指揮：王進,,,琴繫萊比錫 —94-9定期系列,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDUwNzAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2005,,"演出單位：2005年第四屆青少年管樂營    團    長：柯基良（Ko, Chi-Liang） 客席指揮：侯宇彪客席指揮：侯宇彪",,,2005年第四屆青少年管樂營演奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDUwNzAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2005,,演出單位：國立臺灣交響樂團 客席指揮：水藍客席指揮：水藍,,,古典交響—94-8定期系列,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDUwNzAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2005,,"演出單位：2005NTSO青少年管弦樂團    團    長：柯基良（Ko, Chi-Liang） 客席指揮：李秀文(Gail H.Lee) 小提琴獨奏：董子維（Henry Tong）客席指揮：李秀文(Gail H.Lee)",,,2005NTSO青少年管弦樂團演奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDUwODAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2005,,演出單位：國立臺灣交響樂團 客席指揮：克里斯多夫 蒙辜 / Christophe MANGOU 鋼琴獨奏：珍 蓋普/Jane Coop客席指揮：克里斯多夫 蒙辜 / Christophe MANGOU,,,【法國音樂之夜-鋼琴系列II】94-12定期演奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDUwOTAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2005,,演出單位：國立臺灣交響樂團 客席指揮：維多楊波斯基 Victor Yampolsky  鋼琴獨奏：謝亞鷗客席指揮：維多楊波斯基 Victor Yampolsky,,,【藍色狂想--鋼琴季系列Ⅰ】－94之11定期演奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDUwOTAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2005,,演出單位：國立臺灣交響樂團 客席指揮：海柯 馬蒂阿斯 弗爾斯特 / Heiko Mathias Forster 中提琴獨奏：張  纓客席指揮：海柯 馬蒂阿斯 弗爾斯特 / Heiko Mathias Forster,,,【浪漫弦語】－94之10定期演奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDUwOTAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2005,,演出單位：國立臺灣交響樂團附設管樂團 客席指揮：克勞德．畢修若   小號獨奏：葉樹涵客席指揮：克勞德．畢修若,,,【月、夜、樂巴黎】附設管樂團 94系列之3,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDUxMDAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2005,,演出單位：國立臺灣交響樂團 客席指揮：陳秋盛 女高音獨唱：吳佳芬客席指揮：陳秋盛,,,2005樂舞臺灣【古典音樂經典】國立臺灣交響樂團60週年團慶系列音樂會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDUxMTAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2005,,演出單位：國立臺灣交響樂團 客席指揮：張大勝、張己任 梆笛獨奏：陳中申客席指揮 / 張大勝、張己任,,,【交響樂之夜】--交情一甲子2005臺灣交響音樂節,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDUxMTAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2005,,演出單位：國立臺灣交響樂團 客席指揮：廖年賦 學堂講座：劉玄詠客席指揮 / 廖年賦,,,國台交在傳藝【悸動音樂會】,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDUxMTAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2005,,演出單位： 國立臺灣交響樂團、國立臺灣體育學院 客席指揮：張佳韻客席指揮：張佳韻,,,【創世紀…沒有文字的故事】芭蕾舞音樂會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDUxMTAwNA==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2005,,演出單位：國立臺灣交響樂團 客席指揮：張大勝、張己任 梆笛獨奏：陳中申客席指揮：張大勝、張己任,,,國立臺灣交響樂團【歲末節慶音樂會】,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDUxMjAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2005,,指揮 / 陳秋盛、廖年賦、陳樹熙、林天吉、江靖波、王雅蕙 演出/國立臺灣交響樂團、高雄市交響樂團、國家交響樂團、台北愛樂室內及管弦樂團、樂興之時管弦樂團、長榮交響樂團指揮 / 陳秋盛、廖年賦、陳樹熙、林天吉、江靖波、王雅蕙,,,「響徹雲霄—交響樂家族聯演」交情一甲子「2005臺灣交響音樂節」,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDUxMjAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2005,,演出單位：國立臺灣交響樂團附設管樂團 曁附設青年管樂團 客席指揮：葉樹涵、侯宇彪、張穎中客席指揮：葉樹涵、侯宇彪、張穎中,,,【管韻爭輝－94系列之4】演奏會－當東方遇到西方系列,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDUxMjAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,演出單位:國立台灣交響樂團國立台灣交響樂團,,,永遠的音樂神童莫札特系列1,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwMTAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,國立臺灣交響樂團附設青年管樂團 指揮：張穎中 指揮：張穎中,,,95新年音樂會-女人香,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwMTAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,,,,【文化行春】系列,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwMjAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,,,,『世紀之星－室內樂之夜』2005NTSO室內樂  大賽得獎者音樂會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwMzAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,演出單位：國立臺灣交響樂團 客席指揮：曾道雄 獨唱家： 女高音 / 羅明芳  女高音 / 傅上珍  男高音 / 楊 磊 男中音 / 林中光 男中音 / 陳榮貴 女高音 / 裘尚芬  男低音 / 車炎江  客席指揮：曾道雄,,,永遠的音樂神童莫札特系列之二「歌劇饗宴」,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwMzAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,國立台灣交響樂團國立台灣交響樂團,,,校際系列巡迴演奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwNDAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,演出單位:國立台灣交響樂團國立台灣交響樂團,,,永遠的音樂神童莫札特系列之三「經典交響樂」,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwNDAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,演出單位：國立臺灣交響樂團 客席指揮：郭聯昌 長笛獨奏家： 工藤重典（Shigenori Kudo）、艾特肯（Robert Aitken）阿朵里安（Andras Adorjan）、許佑佳（Yew-Kia Koh） 客席指揮：郭聯昌,,,國際長笛藝術節-長笛大師協奏音樂會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwNDAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,演出單位:國立台灣交響樂團 客席指揮:張佳韻 長笛:陳麗明 雙簧管:薛秋雯 低音管:李勤一 法國號:吳榮龍客席指揮:張佳韻,,,永遠的音樂神童莫札特系列之四「協奏交響曲篇」,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwNTAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,演出單位:國立宅台灣交響樂團 客席指揮:李泰祥、陳樹熙 女高音獨唱:林芊君 男高音獨唱:李奕青客席指揮:李泰祥、陳樹熙,,,聽見臺灣的聲音「李泰祥作品演奏會」,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwNTAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,演出單位：國立臺灣交響樂團附設管樂團客席指揮：王戰客席指揮：王戰,,,【舞動初夏】附設管樂團 95之1定期系列演奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwNTAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,常任指揮甄選演出系列一 指揮：張佳韻女士  常任指揮甄選演出系列二 指揮：湯瑪斯蓋爾先生  常任指揮甄選演出系列三 指揮：謝建得先生  常任指揮甄選演出系列四 指揮：邱君強先生  常任指揮甄選演出系列五 指揮：李秀文女士 指揮：張佳韻女士,,,常任指揮甄選演出系列一~五,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwNjAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,演出單位:國立台灣交響樂團 客席指揮:陳秋盛 小提琴獨奏:張莎拉客席指揮:陳秋盛,,,菁英系列「小提琴新勢力－張莎拉VS國臺交」,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwNjAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,客家指揮:廖年賦 獨奏家 鋼琴:魏樂富            葉綠娜      小提琴:謝佩殷            薛志璋 客家指揮 / 廖年賦,,,永遠的音樂神童莫札特系列之五「雙協奏曲篇」,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwNjAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,演出:國立台灣交響樂團附設青年管樂團 指揮:張殷中 低音號獨奏:梁國霖指揮:張殷中,,,附設青年管樂團【一個美國人在巴黎－95之1定期系列】音樂會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwNjAwNA==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,演出單位：國立臺灣交響樂團 獨奏家：  小號獨奏/謝北光 女高音/林錦如 鋼琴伴奏/吳真真 小號獨奏/謝北光,,,謝北光小號獨奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwNjAwNQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,,,,2006NTSO青少年管樂營演奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwNzAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,演出:國立台灣交響樂團(室內樂團) 國立台灣交響樂團(室內樂團),,,【地方風土情 文化傳承長】地方文化館—室內樂經典音樂會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwNzAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,"演出單位：2006NTSO青少年管弦樂團     團    長：柯基良（Ko, Chi-Liang） 客席指揮：郭聯昌 法國號獨奏：莊于輝 客席指揮：郭聯昌",,,2006NTSO青少年管弦樂團演奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwODAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,演出單位:國立台灣交響樂團附設管樂團 曾昱源、謝宛軒、林宏飛、王詩雅、鄧大智曾昱源、謝宛軒、林宏飛、王詩雅、鄧大智,,,TADA.夏週六 好藝術-銅管五重奏,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwODAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,演出單位：國立臺灣交響樂團 客席指揮：林天吉   小提琴獨奏：彭廣林 客席指揮：林天吉,,,地方風土情 文化傳承長—地方文化館音樂會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwOTAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,演出單位：國立臺灣交響樂團 客席指揮：湯瑪斯．蓋爾 鋼琴獨奏：陳瑞斌客席指揮：湯瑪斯．蓋爾,,,記憶的映畫 陳瑞斌v.s.國立臺灣交響樂團,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwOTAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,演出單位：國立臺灣交響樂團 客席指揮：林天吉   小提琴獨奏：彭廣林 客席指揮：林天吉,,,樂韻悠揚交響樂,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwOTAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,黃錦祥 陳玟玎 鄭榮進 陳姿伶 邱詩妮 盧安儀黃錦祥 陳玟玎 鄭榮進 陳姿伶 邱詩妮 盧安儀,,,TADA.夏週六 好藝術-打擊重奏團,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwOTAwNA==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,魏鴻達、陳盈如、劉建宏、徐旺慶魏鴻達、陳盈如、劉建宏、徐旺慶,,,TADA.夏週六 好藝術-薩克斯風四重奏,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYwOTAwNQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,指揮/歐陽慧剛 女高音獨唱/徐以琳 弦樂四重奏: 小提琴/薛志彰、尤儷璇  中提琴/陳怡如 大提琴/鍾鎮宇 長笛/陳麗明 單簧管/孫靜玉指揮 / 歐陽慧剛,,,聽見台灣的聲音-史惟亮作品音樂會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYxMDAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
2006,,演出單位：國立臺灣交響樂團&Divertimento重奏團 客席指揮：羅曼 柏格利-薩賀 Roman Brogli-Sacher客席指揮：羅曼 柏格利-薩賀,,,菁英系列-來自柏林愛樂天籟,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzIwMDYxMDAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
